id,member_id,loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,title,dti,delinq_2yrs,inq_last_6mths,out_prncp,cusip,per_paid,int_rate2,loan_quality,response,topk,loan_amnt_score,term_score,int_rate2_score,grade_score,emp_length_score,home_ownership_score,annual_inc_score,verification_status_score,purpose_score,dti_score,delinq_2yrs_score,inq_last_6mths_score,per_paid_score,score_sum,pred_score,pred_lq
20158162,22420814,35000, 60 months,15.61%,D,4 years,MORTGAGE,138500,VERIFIED - income,Current,debt_consolidation,Debt consolidation,20.54,0,1,5074.65,90990LCB7,0.14499,15.61,0,0.402516808,per_paid_score;int_rate2_score;emp_length_score;grade_score;annual_inc_score,-2,0,10,1,4,-2,1,0,0,3,0,0,70,4.585443882,609,0.402516808
39672231,42496077,20000, 36 months,8.67%,B,5 years,RENT,52000,VERIFIED - income source,Current,credit_card,Credit card refinancing,18.95,0,0,15992.31,90990LCB7,0.7996155,8.67,0,0.0065743,per_paid_score;home_ownership_score;grade_score;emp_length_score;term_score,0,0,-15,1,1,3,0,0,-1,3,0,0,8,0.693148494,524,0.0065743
42433487,45400213,35000, 36 months,18.25%,E,10+ years,MORTGAGE,250000,VERIFIED - income,In Grace Period,debt_consolidation,Debt consolidation,11.69,0,3,31198.95,90990LCB7,0.891398571,18.25,0,0.018078923,int_rate2_score;inq_last_6mths_score;annual_inc_score;grade_score;verification_status_score,-2,0,19,0,-2,-2,2,0,0,3,0,2,0,1.226339643,542,0.018078923
2974646,3586806,18600, 36 months,10.16%,B,10+ years,MORTGAGE,42000,not verified,Current,debt_consolidation,Loan Consolidation,19.99,0,1,2374.19,90990LCB7,0.127644624,10.16,0,0.158818919,per_paid_score;grade_score;inq_last_6mths_score;dti_score;term_score,0,0,-9,1,-2,-2,0,0,0,3,0,0,72,3.892295388,587,0.158818919
24815138,27248133,8000, 36 months,10.99%,B,< 1 year,RENT,25000,not verified,Current,debt_consolidation,Debt consolidation,25.11,0,1,5408.66,90990LCB7,0.6760825,10.99,0,0.026067199,per_paid_score;emp_length_score;home_ownership_score;dti_score;loan_amnt_score,1,0,-6,1,3,3,0,0,0,3,0,0,20,1.492935217,550,0.026067199
13857685,15910031,12000, 36 months,6.62%,A,2 years,RENT,95000,not verified,Current,debt_consolidation,Debt consolidation,16.11,0,1,6628.6,90990LCB7,0.552383333,6.62,0,0.011199479,per_paid_score;home_ownership_score;inq_last_6mths_score;loan_amnt_score;annual_inc_score,0,0,-22,-6,-1,3,0,0,0,3,0,0,32,1.866169022,532,0.011199479
27680499,30193578,24000, 36 months,15.61%,D,4 years,RENT,80000,VERIFIED - income source,Current,other,Other,10.34,0,1,17203.85,90990LCB7,0.716827083,15.61,0,0.039029143,per_paid_score;int_rate2_score;emp_length_score;home_ownership_score;grade_score,-1,0,10,1,4,3,0,0,-2,3,0,0,16,1.812849907,556,0.039029143
32709594,35342761,5000, 36 months,6.03%,A,2 years,RENT,64000,not verified,Current,credit_card,Credit card refinancing,11.76,0,0,3700.33,90990LCB7,0.740066,6.03,0,0.003535999,per_paid_score;home_ownership_score;loan_amnt_score;term_score;verification_status_score,1,0,-24,-6,-1,3,0,0,-1,3,0,0,14,0.959744068,511,0.003535999
8555796,10307884,14000, 60 months,15.61%,C,3 years,MORTGAGE,36188,VERIFIED - income source,Current,debt_consolidation,Consolidation,11.41,0,0,10071.08,90990LCB7,0.719362857,15.61,0,0.024550542,per_paid_score;int_rate2_score;grade_score;loan_amnt_score;term_score,0,0,10,3,-2,-2,0,0,0,3,0,0,16,1.546254332,550,0.024550542
29124162,31657371,12000, 36 months,13.35%,C,9 years,MORTGAGE,39000,not verified,Current,debt_consolidation,Debt consolidation,15.05,0,2,8825.45,90990LCB7,0.735454167,13.35,0,0.021973754,per_paid_score;grade_score;emp_length_score;int_rate2_score;inq_last_6mths_score,0,0,2,3,2,-2,0,0,0,3,0,1,14,1.173020528,546,0.021973754
40480363,43345082,20175, 60 months,15.59%,D,2 years,MORTGAGE,46000,VERIFIED - income source,Current,credit_card,Credit card refinancing,32.51,0,1,18543.58,90990LCB7,0.919136555,15.59,0,0.011542364,int_rate2_score;dti_score;grade_score;inq_last_6mths_score;term_score,0,0,10,1,-1,-2,0,0,-1,3,0,0,-3,0.746467609,534,0.011542364
15099432,17171870,13300, 60 months,22.45%,E,3 years,MORTGAGE,37000,not verified,Current,other,Other,16.25,0,1,10885.96,90990LCB7,0.818493233,22.45,0,0.047859424,int_rate2_score;per_paid_score;inq_last_6mths_score;grade_score;loan_amnt_score,0,0,34,0,-2,-2,0,0,-2,3,0,0,7,2.186083711,561,0.047859424
13047158,15079350,15000, 60 months,16.59%,D,8 years,MORTGAGE,103000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,3.14,0,0,11712.37,90990LCB7,0.780824667,16.59,0,0.019813991,int_rate2_score;per_paid_score;grade_score;annual_inc_score;term_score,0,0,13,1,-1,-2,0,0,0,3,0,0,10,1.279658758,544,0.019813991
50656083,54035834,15000, 36 months,12.69%,C,1 year,MORTGAGE,80000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,26.75,0,1,13955.37,90990LCB7,0.930358,12.69,0,0.009360837,emp_length_score;grade_score;dti_score;inq_last_6mths_score;verification_status_score,0,0,0,3,4,-2,0,0,0,3,0,0,-4,0.479872034,530,0.009360837
36340591,39071935,28000, 60 months,9.49%,B,10+ years,OWN,125000,VERIFIED - income source,Current,credit_card,Credit card refinancing,23.63,1,0,24595.33,90990LCB7,0.878404643,9.49,0,0.003859634,dti_score;per_paid_score;grade_score;annual_inc_score;delinq_2yrs_score,-1,0,-12,1,-2,-1,0,0,-1,3,0,0,1,0.159957345,513,0.003859634
44946117,48023864,24525, 36 months,10.99%,B,10+ years,MORTGAGE,95000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,25.58,0,0,21580.55,90990LCB7,0.879940877,10.99,0,0.005117399,dti_score;per_paid_score;grade_score;verification_status_score;annual_inc_score,-1,0,-6,1,-2,-2,0,0,0,3,0,0,1,0.21327646,520,0.005117399
2604599,3126752,12000, 36 months,14.09%,B,n/a,OWN,46000,VERIFIED - income source,Current,debt_consolidation,dedt consolidation,18.79,0,2,1602.62,90990LCB7,0.133551667,14.09,0,0.342872989,per_paid_score;int_rate2_score;emp_length_score;inq_last_6mths_score;grade_score,0,0,5,1,2,-1,0,0,0,3,0,1,71,4.265529192,606,0.342872989
41349785,44256581,25000, 60 months,13.33%,C,3 years,OWN,175000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,10.11,0,0,23177.94,90990LCB7,0.9271176,13.33,0,0.005988484,grade_score;int_rate2_score;annual_inc_score;term_score;purpose_score,-1,0,2,3,-2,-1,1,0,0,3,0,0,-4,0.319914689,523,0.005988484
51025498,54425218,19050, 36 months,9.17%,B,1 year,RENT,70000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,23.5,2,0,17654.21,90990LCB7,0.926730184,9.17,0,0.005379975,emp_length_score;home_ownership_score;dti_score;grade_score;delinq_2yrs_score,0,0,-13,1,4,3,0,0,0,3,0,0,-4,0.479872034,519,0.005379975
38634578,41418329,12000, 60 months,12.39%,C,4 years,RENT,37000,VERIFIED - income source,Current,credit_card,Credit card refinancing,21.63,0,1,10793.8,90990LCB7,0.899483333,12.39,0,0.012096481,emp_length_score;home_ownership_score;grade_score;dti_score;inq_last_6mths_score,0,0,-1,3,4,3,0,0,-1,3,0,0,-1,0.586510264,535,0.012096481
10884604,12766753,9600, 36 months,14.47%,C,2 years,MORTGAGE,35000,VERIFIED - income,Current,credit_card,Credit card refinancing,7.06,4,1,5049.44,90990LCB7,0.525983333,14.47,0,0.057708908,per_paid_score;int_rate2_score;grade_score;delinq_2yrs_score;loan_amnt_score,1,0,6,3,-1,-2,0,0,-1,3,1,0,34,2.399360171,565,0.057708908
12576435,14588597,15000, 36 months,7.90%,A,2 years,RENT,58000,not verified,Current,credit_card,Credit card refinancing,15.17,0,0,7942.29,90990LCB7,0.529486,7.9,0,0.014206238,per_paid_score;home_ownership_score;loan_amnt_score;term_score;verification_status_score,0,0,-17,-6,-1,3,0,0,-1,3,0,0,34,1.972807251,538,0.014206238
13857624,15909972,10400, 60 months,14.64%,C,10+ years,MORTGAGE,56000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,22.52,0,0,8174.86,90990LCB7,0.786044231,14.64,0,0.017983029,per_paid_score;int_rate2_score;grade_score;dti_score;loan_amnt_score,0,0,7,3,-2,-2,0,0,0,3,0,0,10,1.119701413,544,0.017983029
30415904,32979090,10000, 36 months,13.98%,C,4 years,RENT,35600,not verified,Late (16-30 days),credit_card,Credit card refinancing,21.51,0,0,7626.41,90990LCB7,0.762641,13.98,0,0.03087523,per_paid_score;int_rate2_score;emp_length_score;home_ownership_score;grade_score,1,0,4,3,4,3,0,0,-1,3,0,0,12,1.386296987,554,0.03087523
41092896,43968757,25000, 60 months,10.99%,B,10+ years,MORTGAGE,105000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,10.48,0,0,22737.21,90990LCB7,0.9094884,10.99,0,0.003593218,grade_score;annual_inc_score;term_score;purpose_score;delinq_2yrs_score,-1,0,-6,1,-2,-2,0,0,0,3,0,0,-2,0.053319115,513,0.003593218
20759419,23032133,5000, 36 months,7.69%,A,10+ years,MORTGAGE,71000,not verified,Current,debt_consolidation,Debt consolidation,13.91,0,1,3190.85,90990LCB7,0.63817,7.69,0,0.006418986,per_paid_score;loan_amnt_score;inq_last_6mths_score;term_score;verification_status_score,1,0,-18,-6,-2,-2,0,0,0,3,0,0,24,1.332977873,523,0.006418986
34682999,37366282,5000, 36 months,12.39%,C,n/a,RENT,12600,VERIFIED - income,Current,debt_consolidation,Debt consolidation,14.76,0,1,3791.04,90990LCB7,0.758208,12.39,0,0.021285118,per_paid_score;home_ownership_score;grade_score;emp_length_score;loan_amnt_score,1,0,-1,3,2,3,-1,0,0,3,0,0,12,1.119701413,545,0.021285118
24294546,26697485,8500, 36 months,17.57%,D,7 years,RENT,85000,VERIFIED - income source,Current,credit_card,Credit card refinancing,10.14,1,1,5928.55,90990LCB7,0.697476471,17.57,0,0.051673261,per_paid_score;int_rate2_score;home_ownership_score;grade_score;loan_amnt_score,1,0,17,1,-2,3,0,0,-1,3,0,0,18,2.132764596,562,0.051673261
39652036,42475866,6175, 36 months,16.49%,D,n/a,MORTGAGE,21000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,22.06,0,0,5199.29,90990LCB7,0.841990283,16.49,0,0.02172793,int_rate2_score;per_paid_score;emp_length_score;grade_score;loan_amnt_score,1,0,13,1,2,-2,-1,0,0,3,0,0,4,1.119701413,546,0.02172793
29223986,31757168,25850, 36 months,23.43%,F,5 years,MORTGAGE,61831,VERIFIED - income,Current,debt_consolidation,Debt consolidation,11.08,0,0,19759.36,90990LCB7,0.7643853,23.43,0,0.062195955,int_rate2_score;per_paid_score;emp_length_score;verification_status_score;term_score,-1,0,38,-5,1,-2,0,0,0,3,0,0,12,2.71927486,568,0.062195955
44896854,47974647,18575, 60 months,18.25%,E,10+ years,MORTGAGE,65000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,36.8,0,1,17586.77,90990LCB7,0.946797847,18.25,0,0.017065253,int_rate2_score;dti_score;inq_last_6mths_score;grade_score;verification_status_score,0,0,19,0,-2,-2,0,0,0,3,0,0,-6,1.226339643,540,0.017065253
51829202,55258992,4850, 36 months,19.19%,E,< 1 year,RENT,13500,not verified,Current,debt_consolidation,Debt consolidation,27.82,0,1,4543.07,90990LCB7,0.936715464,19.19,0,0.033363744,int_rate2_score;emp_length_score;home_ownership_score;dti_score;loan_amnt_score,1,0,23,0,3,3,-1,0,0,3,0,0,-5,1.706211677,553,0.033363744
44945212,48022926,15000, 36 months,6.68%,A,10+ years,MORTGAGE,75000,not verified,Current,credit_card,Credit card refinancing,20.1,0,0,13091.52,90990LCB7,0.872768,6.68,0,0.001561157,per_paid_score;dti_score;loan_amnt_score;annual_inc_score;term_score,0,0,-22,-6,-2,-2,0,0,-1,3,0,0,1,0.053319115,495,0.001561157
52556777,56046506,5000, 36 months,7.89%,A,10+ years,MORTGAGE,175000,VERIFIED - income source,Current,vacation,Vacation,11.21,0,0,4626.89,90990LCB7,0.925378,7.89,0,0.001353527,loan_amnt_score;annual_inc_score;term_score;delinq_2yrs_score;verification_status_score,1,0,-17,-6,-2,-2,1,0,-2,3,0,0,-4,0.10663823,494,0.001353527
17342849,19465401,12000, 36 months,13.98%,C,10+ years,MORTGAGE,60000,not verified,Charged Off,credit_card,Credit card refinancing,10.8,0,1,0,90990LCB7,0,13.98,1,0.428929038,per_paid_score;int_rate2_score;grade_score;inq_last_6mths_score;loan_amnt_score,0,0,4,3,-2,-2,0,0,-1,3,0,0,84,4.852039456,611,0.428929038
46786023,49933878,28000, 36 months,6.92%,A,8 years,RENT,204000,VERIFIED - income source,Current,credit_card,Credit card refinancing,7.62,1,0,25167.32,90990LCB7,0.898832857,6.92,0,0.00168727,home_ownership_score;annual_inc_score;delinq_2yrs_score;term_score;verification_status_score,-1,0,-21,-6,-1,3,1,0,-1,3,0,0,-1,0.21327646,497,0.00168727
9037305,10849250,25000, 60 months,18.55%,D,9 years,MORTGAGE,78000,VERIFIED - income,Current,debt_consolidation,Rise to the top,19.02,2,0,18708.59,90990LCB7,0.7483436,18.55,0,0.046970115,int_rate2_score;per_paid_score;emp_length_score;grade_score;delinq_2yrs_score,-1,0,20,1,2,-2,0,0,0,3,0,0,13,1.919488136,560,0.046970115
12445568,14457709,15000, 60 months,13.65%,C,< 1 year,OWN,34500,VERIFIED - income,Current,credit_card,Credit card refinancing,23.27,0,1,11512.55,90990LCB7,0.767503333,13.65,0,0.022717225,per_paid_score;emp_length_score;int_rate2_score;grade_score;dti_score,0,0,3,3,3,-1,0,0,-1,3,0,0,11,1.119701413,546,0.022717225
1374773,1619085,1000, 36 months,18.25%,D,1 year,RENT,13421,not verified,Charged Off,other,Personal Emergency Loan,7.15,0,1,0,90990LCB7,0,18.25,1,0.727700455,per_paid_score;int_rate2_score;emp_length_score;home_ownership_score;loan_amnt_score,1,0,19,1,4,3,-1,0,-2,3,0,0,84,5.918421754,633,0.727700455
41690146,44626859,11200, 36 months,11.53%,B,4 years,RENT,32000,not verified,Current,credit_card,Credit card refinancing,11.1,0,1,9590.45,90990LCB7,0.856290179,11.53,0,0.010107528,emp_length_score;home_ownership_score;per_paid_score;grade_score;loan_amnt_score,0,0,-4,1,4,3,0,0,-1,3,0,0,3,0.586510264,531,0.010107528
12418503,14430648,33000, 36 months,8.90%,A,3 years,OWN,113000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,15.68,0,0,17595.62,90990LCB7,0.533200606,8.9,0,0.012156518,per_paid_score;annual_inc_score;verification_status_score;term_score;purpose_score,-2,0,-14,-6,-2,-1,0,0,0,3,0,0,34,1.812849907,535,0.012156518
26739968,29232954,20525, 60 months,17.57%,D,10+ years,MORTGAGE,106000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,29.39,0,1,17968.37,90990LCB7,0.875438246,17.57,0,0.020707133,int_rate2_score;dti_score;grade_score;per_paid_score;inq_last_6mths_score,-1,0,17,1,-2,-2,0,0,0,3,0,0,1,1.119701413,543,0.020707133
43801210,46817997,18000, 60 months,14.65%,C,8 years,RENT,50000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,10.99,0,0,16730.79,90990LCB7,0.929488333,14.65,0,0.010050059,int_rate2_score;home_ownership_score;grade_score;term_score;purpose_score,0,0,7,3,-1,3,0,0,0,3,0,0,-4,0.693148494,533,0.010050059
42493155,45459869,15000, 36 months,13.99%,C,2 years,RENT,50000,not verified,Current,credit_card,Credit card refinancing,27.92,0,0,12913.66,90990LCB7,0.860910667,13.99,0,0.015438924,int_rate2_score;home_ownership_score;grade_score;per_paid_score;dti_score,0,0,4,3,-1,3,0,0,-1,3,0,0,3,0.799786724,540,0.015438924
51135124,54544836,11500, 36 months,12.29%,C,1 year,RENT,36400,not verified,Current,credit_card,Credit card refinancing,24.66,0,0,10694.46,90990LCB7,0.929953043,12.29,0,0.010309696,emp_length_score;home_ownership_score;grade_score;dti_score;loan_amnt_score,0,0,-2,3,4,3,0,0,-1,3,0,0,-4,0.586510264,531,0.010309696
12655908,14658061,10000, 36 months,10.99%,B,9 years,MORTGAGE,40000,VERIFIED - income source,Late (16-30 days),credit_card,Credit card refinancing,27.18,0,0,5684.61,90990LCB7,0.568461,10.99,0,0.030241901,per_paid_score;emp_length_score;dti_score;grade_score;loan_amnt_score,1,0,-6,1,2,-2,0,0,-1,3,0,0,30,1.919488136,554,0.030241901
49683142,53011855,17600, 60 months,9.99%,B,9 years,MORTGAGE,89506,not verified,Current,credit_card,Credit card refinancing,11.29,1,0,16679.18,90990LCB7,0.947680682,9.99,0,0.003137792,emp_length_score;grade_score;delinq_2yrs_score;annual_inc_score;term_score,0,0,-10,1,2,-2,0,0,-1,3,0,0,-6,0.159957345,509,0.003137792
21080071,23362863,4000, 36 months,17.57%,D,10+ years,RENT,48000,not verified,Current,debt_consolidation,Debt consolidation,31.23,0,1,2687.01,90990LCB7,0.6717525,17.57,0,0.077188774,per_paid_score;int_rate2_score;home_ownership_score;dti_score;grade_score,1,0,17,1,-2,3,0,0,0,3,0,0,20,2.346041056,570,0.077188774
43639295,46656015,10000, 36 months,13.33%,C,4 years,MORTGAGE,78000,VERIFIED - income,Current,home_improvement,Home improvement,12.58,1,1,8596.79,90990LCB7,0.859679,13.33,0,0.013990123,emp_length_score;grade_score;per_paid_score;int_rate2_score;purpose_score,1,0,2,3,4,-2,0,0,1,3,0,0,3,0.693148494,537,0.013990123
51486326,54906043,20000, 60 months,9.99%,B,10+ years,MORTGAGE,65000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,29.34,0,1,19218.48,90990LCB7,0.960924,9.99,0,0.003135719,dti_score;grade_score;inq_last_6mths_score;verification_status_score;term_score,0,0,-10,1,-2,-2,0,0,0,3,0,0,-7,0.159957345,509,0.003135719
24545130,26968039,16000, 36 months,6.03%,A,3 years,RENT,62000,not verified,Current,debt_consolidation,Debt consolidation,17.67,0,0,10552.26,90990LCB7,0.65951625,6.03,0,0.00511593,per_paid_score;home_ownership_score;term_score;verification_status_score;purpose_score,0,0,-24,-6,-2,3,0,0,0,3,0,0,22,1.332977873,520,0.00511593
45624257,48731970,21475, 60 months,18.25%,E,10+ years,MORTGAGE,150000,VERIFIED - income source,Current,home_improvement,Home improvement,8.35,2,0,20332.52,90990LCB7,0.946799534,18.25,0,0.01279427,int_rate2_score;purpose_score;annual_inc_score;delinq_2yrs_score;grade_score,-1,0,19,0,-2,-2,1,0,1,3,0,0,-6,1.119701413,534,0.01279427
42463269,45429987,10300, 60 months,13.99%,C,3 years,MORTGAGE,25000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,21.51,1,0,9561.59,90990LCB7,0.928309709,13.99,0,0.00745361,int_rate2_score;grade_score;dti_score;loan_amnt_score;delinq_2yrs_score,1,0,4,3,-2,-2,0,0,0,3,0,0,-4,0.479872034,528,0.00745361
42473114,45439826,10000, 36 months,12.69%,C,7 years,MORTGAGE,36000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,17.27,0,2,8584.85,90990LCB7,0.858485,12.69,0,0.008731345,grade_score;per_paid_score;inq_last_6mths_score;loan_amnt_score;term_score,1,0,0,3,-2,-2,0,0,0,3,0,1,3,0.426552919,531,0.008731345
14558244,16620617,19200, 36 months,9.67%,B,2 years,RENT,86500,not verified,Current,credit_card,Credit card refinancing,14.78,0,1,10821.59,90990LCB7,0.563624479,9.67,0,0.024078479,per_paid_score;home_ownership_score;grade_score;inq_last_6mths_score;annual_inc_score,0,0,-11,1,-1,3,0,0,-1,3,0,0,31,1.866169022,548,0.024078479
7658096,9340053,12000, 36 months,9.99%,B,10+ years,MORTGAGE,96000,VERIFIED - income,Current,debt_consolidation,help loan,16.64,0,1,4753.3,90990LCB7,0.396108333,9.99,0,0.046761548,per_paid_score;grade_score;inq_last_6mths_score;loan_amnt_score;verification_status_score,0,0,-10,1,-2,-2,0,0,0,3,0,0,47,2.559317515,560,0.046761548
39570034,42393782,10000, 36 months,15.59%,D,3 years,RENT,95000,VERIFIED - income source,Current,debt_consolidation,Debt consolidation,13.5,0,0,8401.33,90990LCB7,0.840133,15.59,0,0.017648089,int_rate2_score;per_paid_score;home_ownership_score;grade_score;loan_amnt_score,1,0,10,1,-2,3,0,0,0,3,0,0,5,1.066382298,544,0.017648089
3630162,4582761,19200, 36 months,16.29%,C,10+ years,MORTGAGE,67000,VERIFIED - income,Current,debt_consolidation,loan help,22.39,0,1,3882.17,90990LCB7,0.202196354,16.29,0,0.327565646,per_paid_score;int_rate2_score;grade_score;dti_score;inq_last_6mths_score,0,0,12,3,-2,-2,0,0,0,3,0,0,65,4.318848307,604,0.327565646
51025778,54425510,8000, 36 months,16.55%,D,8 years,MORTGAGE,47220,VERIFIED - income,Current,debt_consolidation,Debt consolidation,30.55,0,1,7473.48,90990LCB7,0.934185,16.55,0,0.013827626,int_rate2_score;dti_score;grade_score;loan_amnt_score;inq_last_6mths_score,1,0,13,1,-1,-2,0,0,0,3,0,0,-4,0.959744068,538,0.013827626
35024661,37707988,10000, 36 months,11.99%,B,10+ years,MORTGAGE,42000,VERIFIED - income source,Current,credit_card,Credit card refinancing,15.43,0,1,7570.94,90990LCB7,0.757094,11.99,0,0.010544843,per_paid_score;grade_score;loan_amnt_score;inq_last_6mths_score;term_score,1,0,-3,1,-2,-2,0,0,-1,3,0,0,12,0.746467609,532,0.010544843
39630289,42454066,10000, 36 months,14.31%,C,7 years,OWN,45000,VERIFIED - income source,Current,house,Home buying,4,0,1,8374.49,90990LCB7,0.837449,14.31,0,0.008629799,int_rate2_score;per_paid_score;grade_score;loan_amnt_score;inq_last_6mths_score,1,0,5,3,-2,-1,0,0,-5,3,0,0,5,0.746467609,529,0.008629799
7659056,9340951,21000, 36 months,12.99%,B,< 1 year,MORTGAGE,82000,VERIFIED - income,Late (31-120 days),home_improvement,Kitchen,11.57,0,2,9253.41,90990LCB7,0.440638571,12.99,1,0.082674982,per_paid_score;emp_length_score;purpose_score;inq_last_6mths_score;int_rate2_score,-1,0,1,1,3,-2,0,0,1,3,0,1,42,2.559317515,571,0.082674982
17634756,19767254,10000, 36 months,9.17%,B,6 years,MORTGAGE,115000,not verified,Current,debt_consolidation,Debt consolidation,27.84,0,1,6163.34,90990LCB7,0.616334,9.17,0,0.017619831,per_paid_score;dti_score;grade_score;loan_amnt_score;emp_length_score,1,0,-13,1,0,-2,0,0,0,3,0,0,26,1.599573447,542,0.017619831
52819872,56319671,25000, 36 months,14.65%,C,< 1 year,RENT,80000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,3.97,1,0,23308.06,90990LCB7,0.9323224,14.65,0,0.011485809,int_rate2_score;emp_length_score;home_ownership_score;grade_score;verification_status_score,-1,0,7,3,3,3,0,0,0,3,0,0,-4,0.853105838,534,0.011485809
42984519,45981249,30000, 36 months,11.53%,B,8 years,RENT,85000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,28.64,0,1,25688.84,90990LCB7,0.856294667,11.53,0,0.009188397,home_ownership_score;per_paid_score;dti_score;grade_score;inq_last_6mths_score,-1,0,-4,1,-1,3,0,0,0,3,0,0,3,0.479872034,530,0.009188397
46255142,49362882,20000, 60 months,16.99%,D,< 1 year,RENT,59000,VERIFIED - income source,Current,major_purchase,Major purchase,23.02,0,0,18900.38,90990LCB7,0.945019,16.99,0,0.025732584,int_rate2_score;purpose_score;emp_length_score;home_ownership_score;grade_score,0,0,15,1,3,3,0,0,6,3,0,0,-5,1.492935217,551,0.025732584
40360733,43225474,18000, 36 months,6.49%,A,3 years,MORTGAGE,53000,VERIFIED - income,Current,debt_consolidation,Debt consolidation,23.69,0,0,14296.38,90990LCB7,0.794243333,6.49,0,0.002297028,per_paid_score;dti_score;verification_status_score;term_score;purpose_score,0,0,-22,-6,-2,-2,0,0,0,3,0,0,9,0.533191149,505,0.002297028
